Station Name,Station Number,Data Owner,Latitude,Longitude,Location
Euri_Ck Koonandah,121004A,"QLD - Department of Regional Development, Manufacturing and Water",-20.00495278,148.1297028,QLD
EUROKA,206458,"NSW - Department of Planning, Industry and Environment – Water",-31.08894986,152.7779043,NSW
Eurombah Ck,130376A,"QLD - Department of Regional Development, Manufacturing and Water",-25.90027778,149.4272222,QLD
Evans Farm,607028,WA - Department of Water and Environmental Regulation,-34.13655678,116.7964422,WA
Evelyn Flats,809331,WA - Department of Water and Environmental Regulation,-16.54578959,128.5309766,WA
Evolution Dam HW,136022A,"QLD - Department of Regional Development, Manufacturing and Water",-25.23593634,151.7986008,QLD
EW0902 @ LMWQCC,EW0902,ACT - Icon Water Limited,-35.24575,148.9781111,ACT
Ewlyamartup,6090057,WA - Department of Water and Environmental Regulation,-33.69808534,117.7372598,WA
Experimental Catchmt,617600,WA - Department of Water and Environmental Regulation,-30.5607008,116.1522961,WA
Experimental Catchmt,508001,WA - Department of Water and Environmental Regulation,-30.56057509,116.152391,WA
Eyre Ck Auburn,A5060502,SA - Department for Environment and Water,-34.0063,138.6789,SA
Eyre Ck/Watervale,A5060501,SA - Department for Environment and Water,-33.9547,138.649,SA
Eyre_Ck Glengyle,001101A,"QLD - Department of Regional Development, Manufacturing and Water",-24.7838895,139.5902815,QLD
EZARDS MILL,586026,VIC - Melbourne Water Corporation (Melbourne Water),-37.7874,145.895,VIC
F. Haigh Dam Release,135012A,"QLD - Department of Regional Development, Manufacturing and Water",-24.87100213,151.8514762,QLD
F/TAINDALE @ BURNSID,214007,"NSW - Department of Planning, Industry and Environment – Water",-34.6448,150.7985,NSW
Fairbairn Dam,130216A,QLD - SunWater,-23.65246,148.07425,QLD
Fairbairn Outlet Ch,130228A,QLD - SunWater,-23.649433,148.071971,QLD
Fairfield,509195,WA - Department of Water and Environmental Regulation,-33.74331061,121.2574796,WA
Fairfield,601004,WA - Department of Water and Environmental Regulation,-33.74329934,121.256681,WA
FAIRVIEW DN CLOTHIER,A2390566,SA - South Eastern Water Conservation and Drainage Board,-36.792,140.4115,SA
FAIRVIEW DRN @ PITTS,A2390565,SA - South Eastern Water Conservation and Drainage Board,-36.7244,140.3427,SA
FAIRVIEW DRN PLUVIO,A2390567,SA - South Eastern Water Conservation and Drainage Board,-36.736486,140.357538,SA
FAIRVIEW DRN/KEILIRA,A2390564,SA - South Eastern Water Conservation and Drainage Board,-36.70412,140.158,SA
FAIRVIEW DRN/KEILIRA,A2390569,SA - South Eastern Water Conservation and Drainage Board,-36.704192,140.15762,SA
FALBROOK US GLENNIES,210123,"NSW - Department of Planning, Industry and Environment – Water",-32.2872,151.2669,NSW
Falcon Road,509198,WA - Department of Water and Environmental Regulation,-33.4085346,115.9706826,WA
Falcon Road,612012,WA - Department of Water and Environmental Regulation,-33.4085365,115.9706795,WA
Falls Farm,510055,WA - Department of Water and Environmental Regulation,-32.79202451,117.2150866,WA
Falls Farm,614008,WA - Department of Water and Environmental Regulation,-32.79202414,117.2153002,WA
FALSWIM-01-18 D,61470363,WA - Department of Water and Environmental Regulation,-32.52944001,115.6987933,WA
FALSWIM-01-18 S,61470362,WA - Department of Water and Environmental Regulation,-32.52944001,115.6987933,WA
FALSWIM-02-18 D,61470365,WA - Department of Water and Environmental Regulation,-32.55126339,115.6839156,WA
FALSWIM-02-18 S,61470364,WA - Department of Water and Environmental Regulation,-32.55126339,115.6839156,WA
FALSWIM-03-18 S,61470366,WA - Department of Water and Environmental Regulation,-32.55800131,115.6903899,WA
FALSWIM-04-18 S,61470368,WA - Department of Water and Environmental Regulation,-32.56071723,115.6958539,WA
FALSWIM-05-18 D,61470371,WA - Department of Water and Environmental Regulation,-32.58619529,115.6468265,WA
FALSWIM-06-18 S,61470372,WA - Department of Water and Environmental Regulation,-32.59082342,115.6563238,WA
FALSWIM-07-18 S,61470374,WA - Department of Water and Environmental Regulation,-32.59586028,115.6630147,WA
Fanning_R Fanning R,120119A,"QLD - Department of Regional Development, Manufacturing and Water",-19.71484,146.43917,QLD
Fanning_R Macrossan,120103A,"QLD - Department of Regional Development, Manufacturing and Water",-19.97373,146.44861,QLD
FARMERS @ MT WALKER,212042,"NSW - Department of Planning, Industry and Environment – Water",-33.4962,150.0984,NSW
FARMERS @ MT WALKER,2122516,"NSW - Department of Planning, Industry and Environment – Water",-33.497674,150.098527,NSW
FARMERS U/S STP,2122510,"NSW - Department of Planning, Industry and Environment – Water",-33.478058,150.137707,NSW
Farrer Pluvio,570817,ACT - Icon Water Limited,-35.37594942,149.1006409,ACT
Farrer Pluvio,570801,"ACT - Environment, Planning and Sustainable Development Directorate",-35.38144444,149.1133056,ACT
Farrer Pluvio,570817,"ACT - Environment, Planning and Sustainable Development Directorate",-35.37594942,149.1006409,ACT
Farrer Pluvio,570801,ACT - Icon Water Limited,-35.38144444,149.1133056,ACT
Favenc Rng,R9070135,"NT - Department of Environment, Parks and Water Security",-16.735711,135.173138,NT
FEDERAL CREEK,19223.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.325115,147.747545,TAS
FELLMONGERS C AT RES,233272A,VIC - Central Highlands Water,-37.54817112,143.9331475,VIC
Fellmongers Ck,233274,"VIC - Department of Environment, Land, Water and Planning",-37.536376,143.939334,VIC
Fence Rd At Site 1,609044,WA - Department of Water and Environmental Regulation,-33.1897,117.9129,WA
Fenton C,G8140169,"NT - Department of Environment, Parks and Water Security",-13.626501,131.326022,NT
Fergusson R,G8140008,"NT - Department of Environment, Parks and Water Security",-14.070876,131.977354,NT
Fergusson US Bondi C,G8140157,"NT - Department of Environment, Parks and Water Security",-14.283463,131.874956,NT
Fermoys,610052,WA - Department of Water and Environmental Regulation,-33.78351749,115.0466114,WA
Fernbrook,509541,WA - Department of Water and Environmental Regulation,-33.27193223,115.9867822,WA
Ficks Crossing,136212A,"QLD - Department of Regional Development, Manufacturing and Water",-26.25207197,151.8927245,QLD
Field River u/s Mouth,A5031010.1,SA - Hills and Fleurieu Landscape Board,-35.08802108,138.4952876,SA
FIERY @ STREATHAM,236204,"VIC - Department of Environment, Land, Water and Planning",-37.68052,143.0657,VIC
Fifteen Mile Creek,143208A,"QLD - Department of Regional Development, Manufacturing and Water",-27.45861111,152.0994444,QLD
Finke R 3 Mile WH,G0050010,"NT - Department of Environment, Parks and Water Security",-24.51382,133.221592,NT
Finke R Main WH,G0055140,"NT - Department of Environment, Parks and Water Security",-24.930017,133.557385,NT
Finke R Railway Bg,G0050140,"NT - Department of Environment, Parks and Water Security",-24.929423,133.64014,NT
Finke R S Xng,G0050116,"NT - Department of Environment, Parks and Water Security",-24.551811,133.239983,NT
Finke R. Big Salty,G0050012,"NT - Department of Environment, Parks and Water Security",-24.575922,133.297456,NT
Finke Running Water,G0055022,"NT - Department of Environment, Parks and Water Security",-24.308669,132.902358,NT
FINLEY ESC @ OUTFALL,409077,"NSW - Department of Planning, Industry and Environment – Water",-35.3496,145.5185,NSW
Finniss Ds BraesideR,A4261136,SA - Murraylands and Riverland Landscape Board,-35.3508,138.7809,SA
Finniss Ds BraesideR,A4261136,SA - Department of Primary Industries and Regions (SA),-35.3508,138.7809,SA
Finniss R/Ford Rd,A4261075,SA - Murraylands and Riverland Landscape Board,-35.3135,138.7741,SA
Finniss River Inlet,A4261050,SA - Department for Environment and Water,-35.39738033,138.8241689,SA
Finniss/Braeside Rd,A4261076,SA - Murraylands and Riverland Landscape Board,-35.3505,138.7774,SA
Firewood Road,509154,WA - Department of Water and Environmental Regulation,-31.92988986,116.2170307,WA
FIRST CREEK @ d/s Botanic Gardens,A5040578.1,SA - Hills and Fleurieu Landscape Board,-34.91551907,138.6062722,SA
Fish Pool,505024,WA - Department of Water and Environmental Regulation,-21.65311706,117.3332791,WA
Fish Pool,708009,WA - Department of Water and Environmental Regulation,-21.65785832,117.3342952,WA
FISHER CANAL - B/L LAKE MACKENZIE,630.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.68038889,146.3826944,TAS
FISHER FOREBAY - AT SHAFT,672.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.663944,146.3273611,TAS
FISHER RIVER - U/S L.MACKENZIE,16201.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.69755556,146.3968333,TAS
Fisher_Ck Nerada,112002A,"QLD - Department of Regional Development, Manufacturing and Water",-17.56531666,145.9062167,QLD
Fisheries Rd,601009,WA - Department of Water and Environmental Regulation,-33.74216945,121.9876685,WA
Fishermans Pocket,138007A,"QLD - Department of Regional Development, Manufacturing and Water",-26.16946476,152.6008013,QLD
Fishermans Rd,509014,WA - Department of Water and Environmental Regulation,-34.91930731,118.2013986,WA
Fishermans Road,602188,WA - Department of Water and Environmental Regulation,-34.91930731,118.2013986,WA
FISHERS GHS BRADBURY,213006,"NSW - Department of Planning, Industry and Environment – Water",-34.07515,150.81025,NSW
Fishy Pool,506003,WA - Department of Water and Environmental Regulation,-24.94428552,114.6449845,WA
Fishy Pool,704193,WA - Department of Water and Environmental Regulation,-24.94382134,114.640404,WA
FISKVILLE RG,587041,VIC - Melbourne Water Corporation (Melbourne Water),-37.6792,144.22,VIC
FITZROY @ HEYWOOD,237202,"VIC - Department of Environment, Land, Water and Planning",-38.12590416,141.619984,VIC
FITZROY @ HEYWOOD,237202B,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.12583611,141.6198667,VIC
Fitzroy at W'bank,130002B,QLD - SunWater,-23.09766,150.139123,QLD
Fitzroy BarrageRd029,802003,WA - Department of Water and Environmental Regulation,-18.18645787,124.4930999,WA
Fitzroy Crossing,802055,WA - Department of Water and Environmental Regulation,-18.21033971,125.5794403,WA
Fitzroy Falls,215235.1,NSW - Water NSW,-34.6424245,150.4984335,NSW
Fitzroy Falls,215235.6,NSW - Water NSW,-34.6424245,150.4984335,NSW
Fitzroy Falls,215235.3,NSW - Water NSW,-34.6424245,150.4984335,NSW
FITZROY FALLS,215234,"NSW - Department of Planning, Industry and Environment – Water",-34.64642328,150.4846086,NSW
Fitzroy Falls Dam,215235,"NSW - Department of Planning, Industry and Environment – Water",-34.64510627,150.48719,NSW
Fitzroy_R  Yaamba,130001C,"QLD - Department of Regional Development, Manufacturing and Water",-23.14749653,150.3675054,QLD
Fitzroy_R  Yaamba,130001A,"QLD - Department of Regional Development, Manufacturing and Water",-23.14591944,150.3685861,QLD
Fitzroy_R Mc Murdos,130001B,"QLD - Department of Regional Development, Manufacturing and Water",-23.13999931,150.3000014,QLD
Fitzroy_R Riverslea,130003B,"QLD - Department of Regional Development, Manufacturing and Water",-23.57636111,149.9378333,QLD
Fitzroy_R Riverslea,130003A,"QLD - Department of Regional Development, Manufacturing and Water",-23.57083333,149.9386086,QLD
Fitzroy_R Riverslea,130003C,"QLD - Department of Regional Development, Manufacturing and Water",-23.57636111,149.9378333,QLD
Fitzroy_R The Gap,130005A,"QLD - Department of Regional Development, Manufacturing and Water",-23.08897222,150.1071389,QLD
Fitzroy_R Wattlebank,130002B,"QLD - Department of Regional Development, Manufacturing and Water",-23.10022072,150.136743,QLD
Fitzroy_R Wattlebank,130002A,"QLD - Department of Regional Development, Manufacturing and Water",-23.10416458,150.1372252,QLD
Fitzroy_R Weir Site,130007A,"QLD - Department of Regional Development, Manufacturing and Water",-23.03805436,150.0513854,QLD
FIVE MILE CK @ WTP,406266,"VIC - Department of Environment, Land, Water and Planning",-37.33775,144.51149,VIC
FIVE MILE CK WALLAN,406268,"VIC - Department of Environment, Land, Water and Planning",-37.35582169,144.5397243,VIC
FLAGGY @ MYRTLEFORD,402217,"VIC - Department of Environment, Land, Water and Planning",-36.38546904,146.8769391,VIC
Flaggy_Ck Mona Mona,110009A,"QLD - Department of Regional Development, Manufacturing and Water",-16.73500222,145.5127783,QLD
Flaggy_Ck Yards,110011B,"QLD - Department of Regional Development, Manufacturing and Water",-16.780107,145.53026,QLD
Flagstone_C B-Z Rd,143233A,"QLD - Department of Regional Development, Manufacturing and Water",-27.6047,152.1327,QLD
Flagstone_Ck Windolf,143214A,"QLD - Department of Regional Development, Manufacturing and Water",-27.61555556,152.1133333,QLD
Flat Rocks,708001,WA - Department of Water and Environmental Regulation,-22.72156896,118.9730276,WA
Flat Rocks,505011,WA - Department of Water and Environmental Regulation,-22.7172902,118.9721778,WA
Flat Valley,505003,WA - Department of Water and Environmental Regulation,-22.13396094,117.1182849,WA
Flax Mill,609059,WA - Department of Water and Environmental Regulation,-33.83534626,116.4011107,WA
Fletcher_Ck Main Rd,120108A,"QLD - Department of Regional Development, Manufacturing and Water",-19.81568,146.05306,QLD
Fletcher_Weir HW,130370A,"QLD - Department of Regional Development, Manufacturing and Water",-23.76302778,150.3693611,QLD
Fletchervale,120108B,"QLD - Department of Regional Development, Manufacturing and Water",-19.80513,145.8564,QLD
Fletchervale,120108C,"QLD - Department of Regional Development, Manufacturing and Water",-19.80513,145.8564,QLD
Flinders_R Etta Plns,915012A,"QLD - Department of Regional Development, Manufacturing and Water",-19.740502,141.265305,QLD
Flinders_R Glendower,915015A,"QLD - Department of Regional Development, Manufacturing and Water",-20.75678,144.48145,QLD
Flinders_R Glendower,915013A,"QLD - Department of Regional Development, Manufacturing and Water",-20.710491,144.526775,QLD
Flinders_R Hughenden,915004A,"QLD - Department of Regional Development, Manufacturing and Water",-20.83222222,144.1841667,QLD
Flinders_R Richmond,915008A,"QLD - Department of Regional Development, Manufacturing and Water",-20.697994,143.133766,QLD
Flora R US Stoney C,G8140205,"NT - Department of Environment, Parks and Water Security",-14.688174,131.674575,NT
Flora River - U/S Kathleen Falls,G8140044,"NT - Department of Environment, Parks and Water Security",-14.789082,131.567024,NT
Floraville,913007A,"QLD - Department of Regional Development, Manufacturing and Water",-18.2571,139.8828,QLD
Floraville HS,913007B,"QLD - Department of Regional Development, Manufacturing and Water",-18.23299062,139.8786758,QLD
FLORENTINE RIVER - A/B DERWENT RIVER,40.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.43913889,146.5164444,TAS
FLORENTINE RIVER - AT  ELEVEN ROAD BRIDGE,1369.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.64347222,146.4398333,TAS
FLOWERDALE RIVER AT MOORLEAH,14215.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-40.967823,145.6096,TAS
Fly Flat No 1 (K18),80110057,WA - Department of Water and Environmental Regulation,-18.14916832,122.5344186,WA
Fly Flat No 2 (K19),80110058,WA - Department of Water and Environmental Regulation,-18.12778659,122.5614119,WA
FLYERS CK @ BENEREE,412080,"NSW - Department of Planning, Industry and Environment – Water",-33.5111,149.0415,NSW
Flying Fox Hole,809340,WA - Department of Water and Environmental Regulation,-15.83493668,128.6045796,WA
FLYING FOX NO.3 CK,2122112,"NSW - Department of Planning, Industry and Environment – Water",-34.459811,150.742569,NSW
Flynns Gr,R0060003,"NT - Department of Environment, Parks and Water Security",-23.699389,133.819055,NT
FMIT NE DR BRUCES BD,414702,"VIC - Department of Environment, Land, Water and Planning",-34.21067898,142.2200108,VIC
Folly Road (PMD),614096,WA - Department of Water and Environmental Regulation,-32.32722467,115.8283721,WA
FOOTSCRAY RG,587024,VIC - Melbourne Water Corporation (Melbourne Water),-37.7927,144.896,VIC
FORBES @ BIRDWOOD,207006,"NSW - Department of Planning, Industry and Environment – Water",-31.382873,152.33418,NSW
Forbes Road,124005A,"QLD - Department of Regional Development, Manufacturing and Water",-20.72313889,148.5958611,QLD
